country,year,sex,age_start,age_width,pop,date,source
germany,2014,F,0,1,348856,end,pe
germany,2014,F,1,1,338900,end,pe
germany,2014,F,2,1,338053,end,pe
germany,2014,F,3,1,331911,end,pe
germany,2014,F,4,1,340751,end,pe
germany,2014,F,5,1,334728,end,pe
germany,2014,F,6,1,344281,end,pe
germany,2014,F,7,1,342682,end,pe
germany,2014,F,8,1,336078,end,pe
germany,2014,F,9,1,341745,end,pe
germany,2014,F,10,1,350616,end,pe
germany,2014,F,11,1,350910,end,pe
germany,2014,F,12,1,356637,end,pe
germany,2014,F,13,1,364876,end,pe
germany,2014,F,14,1,382051,end,pe
germany,2014,F,15,1,382142,end,pe
germany,2014,F,16,1,391637,end,pe
germany,2014,F,17,1,404406,end,pe
germany,2014,F,18,1,399698,end,pe
germany,2014,F,19,1,394252,end,pe
germany,2014,F,20,1,406457,end,pe
germany,2014,F,21,1,424922,end,pe
germany,2014,F,22,1,436098,end,pe
germany,2014,F,23,1,456828,end,pe
germany,2014,F,24,1,504119,end,pe
germany,2014,F,25,1,501825,end,pe
germany,2014,F,26,1,515448,end,pe
germany,2014,F,27,1,507022,end,pe
germany,2014,F,28,1,502548,end,pe
germany,2014,F,29,1,487962,end,pe
germany,2014,F,30,1,487995,end,pe
germany,2014,F,31,1,492174,end,pe
germany,2014,F,32,1,505038,end,pe
germany,2014,F,33,1,505079,end,pe
germany,2014,F,34,1,507740,end,pe
germany,2014,F,35,1,484850,end,pe
germany,2014,F,36,1,478458,end,pe
germany,2014,F,37,1,474312,end,pe
germany,2014,F,38,1,467299,end,pe
germany,2014,F,39,1,454252,end,pe
germany,2014,F,40,1,462502,end,pe
germany,2014,F,41,1,467300,end,pe
germany,2014,F,42,1,506780,end,pe
germany,2014,F,43,1,557547,end,pe
germany,2014,F,44,1,579006,end,pe
germany,2014,F,45,1,620979,end,pe
germany,2014,F,46,1,650747,end,pe
germany,2014,F,47,1,669462,end,pe
germany,2014,F,48,1,687907,end,pe
germany,2014,F,49,1,689133,end,pe
germany,2014,F,50,1,703668,end,pe
germany,2014,F,51,1,698833,end,pe
germany,2014,F,52,1,678727,end,pe
germany,2014,F,53,1,671413,end,pe
germany,2014,F,54,1,649207,end,pe
germany,2014,F,55,1,631628,end,pe
germany,2014,F,56,1,596851,end,pe
germany,2014,F,57,1,584477,end,pe
germany,2014,F,58,1,569613,end,pe
germany,2014,F,59,1,554830,end,pe
germany,2014,F,60,1,548380,end,pe
germany,2014,F,61,1,532319,end,pe
germany,2014,F,62,1,531306,end,pe
germany,2014,F,63,1,519980,end,pe
germany,2014,F,64,1,518863,end,pe
germany,2014,F,65,1,499605,end,pe
germany,2014,F,66,1,454034,end,pe
germany,2014,F,67,1,427281,end,pe
germany,2014,F,68,1,372468,end,pe
germany,2014,F,69,1,329537,end,pe
germany,2014,F,70,1,437094,end,pe
germany,2014,F,71,1,441561,end,pe
germany,2014,F,72,1,426336,end,pe
germany,2014,F,73,1,518233,end,pe
germany,2014,F,74,1,543130,end,pe
germany,2014,F,75,1,531233,end,pe
germany,2014,F,76,1,487891,end,pe
germany,2014,F,77,1,449056,end,pe
germany,2014,F,78,1,427041,end,pe
germany,2014,F,79,1,402579,end,pe
germany,2014,F,80,1,362291,end,pe
germany,2014,F,81,1,281809,end,pe
germany,2014,F,82,1,270703,end,pe
germany,2014,F,83,1,263433,end,pe
germany,2014,F,84,1,263352,end,pe
germany,2014,F,85,Inf,1516319,end,pe
germany,2014,M,0,1,367563,end,pe
germany,2014,M,1,1,357015,end,pe
germany,2014,M,2,1,356316,end,pe
germany,2014,M,3,1,349198,end,pe
germany,2014,M,4,1,357848,end,pe
germany,2014,M,5,1,353123,end,pe
germany,2014,M,6,1,361899,end,pe
germany,2014,M,7,1,361652,end,pe
germany,2014,M,8,1,355412,end,pe
germany,2014,M,9,1,359878,end,pe
germany,2014,M,10,1,369406,end,pe
germany,2014,M,11,1,369612,end,pe
germany,2014,M,12,1,376432,end,pe
germany,2014,M,13,1,385989,end,pe
germany,2014,M,14,1,402305,end,pe
germany,2014,M,15,1,404519,end,pe
germany,2014,M,16,1,414362,end,pe
germany,2014,M,17,1,428231,end,pe
germany,2014,M,18,1,426521,end,pe
germany,2014,M,19,1,421020,end,pe
germany,2014,M,20,1,432716,end,pe
germany,2014,M,21,1,450035,end,pe
germany,2014,M,22,1,459824,end,pe
germany,2014,M,23,1,481990,end,pe
germany,2014,M,24,1,533339,end,pe
germany,2014,M,25,1,528866,end,pe
germany,2014,M,26,1,546727,end,pe
germany,2014,M,27,1,537339,end,pe
germany,2014,M,28,1,528076,end,pe
germany,2014,M,29,1,511013,end,pe
germany,2014,M,30,1,509925,end,pe
germany,2014,M,31,1,510873,end,pe
germany,2014,M,32,1,522297,end,pe
germany,2014,M,33,1,516101,end,pe
germany,2014,M,34,1,516859,end,pe
germany,2014,M,35,1,492886,end,pe
germany,2014,M,36,1,487057,end,pe
germany,2014,M,37,1,483642,end,pe
germany,2014,M,38,1,473637,end,pe
germany,2014,M,39,1,462223,end,pe
germany,2014,M,40,1,467677,end,pe
germany,2014,M,41,1,471883,end,pe
germany,2014,M,42,1,514066,end,pe
germany,2014,M,43,1,567973,end,pe
germany,2014,M,44,1,589545,end,pe
germany,2014,M,45,1,636515,end,pe
germany,2014,M,46,1,667294,end,pe
germany,2014,M,47,1,685436,end,pe
germany,2014,M,48,1,705545,end,pe
germany,2014,M,49,1,709406,end,pe
germany,2014,M,50,1,721521,end,pe
germany,2014,M,51,1,714491,end,pe
germany,2014,M,52,1,689365,end,pe
germany,2014,M,53,1,676981,end,pe
germany,2014,M,54,1,652446,end,pe
germany,2014,M,55,1,633996,end,pe
germany,2014,M,56,1,597118,end,pe
germany,2014,M,57,1,581600,end,pe
germany,2014,M,58,1,562594,end,pe
germany,2014,M,59,1,540425,end,pe
germany,2014,M,60,1,524440,end,pe
germany,2014,M,61,1,503398,end,pe
germany,2014,M,62,1,500343,end,pe
germany,2014,M,63,1,488275,end,pe
germany,2014,M,64,1,485673,end,pe
germany,2014,M,65,1,468215,end,pe
germany,2014,M,66,1,426282,end,pe
germany,2014,M,67,1,395698,end,pe
germany,2014,M,68,1,341543,end,pe
germany,2014,M,69,1,294231,end,pe
germany,2014,M,70,1,390745,end,pe
germany,2014,M,71,1,392647,end,pe
germany,2014,M,72,1,375001,end,pe
germany,2014,M,73,1,444900,end,pe
germany,2014,M,74,1,456567,end,pe
germany,2014,M,75,1,436973,end,pe
germany,2014,M,76,1,394993,end,pe
germany,2014,M,77,1,354121,end,pe
germany,2014,M,78,1,326505,end,pe
germany,2014,M,79,1,298913,end,pe
germany,2014,M,80,1,260419,end,pe
germany,2014,M,81,1,194658,end,pe
germany,2014,M,82,1,178403,end,pe
germany,2014,M,83,1,165283,end,pe
germany,2014,M,84,1,156351,end,pe
germany,2014,M,85,Inf,631277,end,pe
germany,2015,F,0,1,362170,end,pe
germany,2015,F,1,1,359977,end,pe
germany,2015,F,2,1,347822,end,pe
germany,2015,F,3,1,346995,end,pe
germany,2015,F,4,1,340289,end,pe
germany,2015,F,5,1,348965,end,pe
germany,2015,F,6,1,342442,end,pe
germany,2015,F,7,1,351988,end,pe
germany,2015,F,8,1,349951,end,pe
germany,2015,F,9,1,342778,end,pe
germany,2015,F,10,1,348360,end,pe
germany,2015,F,11,1,356632,end,pe
germany,2015,F,12,1,356615,end,pe
germany,2015,F,13,1,362053,end,pe
germany,2015,F,14,1,370038,end,pe
germany,2015,F,15,1,387785,end,pe
germany,2015,F,16,1,388025,end,pe
germany,2015,F,17,1,397595,end,pe
germany,2015,F,18,1,413639,end,pe
germany,2015,F,19,1,413450,end,pe
germany,2015,F,20,1,410082,end,pe
germany,2015,F,21,1,420269,end,pe
germany,2015,F,22,1,438088,end,pe
germany,2015,F,23,1,450279,end,pe
germany,2015,F,24,1,470592,end,pe
germany,2015,F,25,1,517414,end,pe
germany,2015,F,26,1,514168,end,pe
germany,2015,F,27,1,527199,end,pe
germany,2015,F,28,1,517800,end,pe
germany,2015,F,29,1,512385,end,pe
germany,2015,F,30,1,498019,end,pe
germany,2015,F,31,1,497203,end,pe
germany,2015,F,32,1,500561,end,pe
germany,2015,F,33,1,512875,end,pe
germany,2015,F,34,1,512133,end,pe
germany,2015,F,35,1,515394,end,pe
germany,2015,F,36,1,491704,end,pe
germany,2015,F,37,1,484559,end,pe
germany,2015,F,38,1,480310,end,pe
germany,2015,F,39,1,472497,end,pe
germany,2015,F,40,1,459589,end,pe
germany,2015,F,41,1,467556,end,pe
germany,2015,F,42,1,472076,end,pe
germany,2015,F,43,1,510837,end,pe
germany,2015,F,44,1,561222,end,pe
germany,2015,F,45,1,582482,end,pe
germany,2015,F,46,1,624114,end,pe
germany,2015,F,47,1,653581,end,pe
germany,2015,F,48,1,671607,end,pe
germany,2015,F,49,1,689375,end,pe
germany,2015,F,50,1,690454,end,pe
germany,2015,F,51,1,704276,end,pe
germany,2015,F,52,1,699283,end,pe
germany,2015,F,53,1,678752,end,pe
germany,2015,F,54,1,671173,end,pe
germany,2015,F,55,1,648841,end,pe
germany,2015,F,56,1,630592,end,pe
germany,2015,F,57,1,595821,end,pe
germany,2015,F,58,1,582959,end,pe
germany,2015,F,59,1,567936,end,pe
germany,2015,F,60,1,552816,end,pe
germany,2015,F,61,1,545713,end,pe
germany,2015,F,62,1,529608,end,pe
germany,2015,F,63,1,528204,end,pe
germany,2015,F,64,1,516457,end,pe
germany,2015,F,65,1,515108,end,pe
germany,2015,F,66,1,495342,end,pe
germany,2015,F,67,1,449827,end,pe
germany,2015,F,68,1,423014,end,pe
germany,2015,F,69,1,368271,end,pe
germany,2015,F,70,1,325616,end,pe
germany,2015,F,71,1,431418,end,pe
germany,2015,F,72,1,435355,end,pe
germany,2015,F,73,1,419698,end,pe
germany,2015,F,74,1,509735,end,pe
germany,2015,F,75,1,533183,end,pe
germany,2015,F,76,1,520075,end,pe
germany,2015,F,77,1,476392,end,pe
germany,2015,F,78,1,436966,end,pe
germany,2015,F,79,1,413613,end,pe
germany,2015,F,80,1,387957,end,pe
germany,2015,F,81,1,347107,end,pe
germany,2015,F,82,1,268040,end,pe
germany,2015,F,83,1,255410,end,pe
germany,2015,F,84,1,246421,end,pe
germany,2015,F,85,Inf,1536589,end,pe
germany,2015,M,0,1,382551,end,pe
germany,2015,M,1,1,380101,end,pe
germany,2015,M,2,1,367786,end,pe
germany,2015,M,3,1,366762,end,pe
germany,2015,M,4,1,359093,end,pe
germany,2015,M,5,1,367898,end,pe
germany,2015,M,6,1,362274,end,pe
germany,2015,M,7,1,371378,end,pe
germany,2015,M,8,1,370501,end,pe
germany,2015,M,9,1,363739,end,pe
germany,2015,M,10,1,368339,end,pe
germany,2015,M,11,1,377066,end,pe
germany,2015,M,12,1,377366,end,pe
germany,2015,M,13,1,384238,end,pe
germany,2015,M,14,1,394959,end,pe
germany,2015,M,15,1,414430,end,pe
germany,2015,M,16,1,423269,end,pe
germany,2015,M,17,1,433447,end,pe
germany,2015,M,18,1,459532,end,pe
germany,2015,M,19,1,458792,end,pe
germany,2015,M,20,1,454777,end,pe
germany,2015,M,21,1,462645,end,pe
germany,2015,M,22,1,479967,end,pe
germany,2015,M,23,1,490304,end,pe
germany,2015,M,24,1,510875,end,pe
germany,2015,M,25,1,564094,end,pe
germany,2015,M,26,1,555439,end,pe
germany,2015,M,27,1,571878,end,pe
germany,2015,M,28,1,559651,end,pe
germany,2015,M,29,1,547653,end,pe
germany,2015,M,30,1,530264,end,pe
germany,2015,M,31,1,526211,end,pe
germany,2015,M,32,1,525713,end,pe
germany,2015,M,33,1,536345,end,pe
germany,2015,M,34,1,528536,end,pe
germany,2015,M,35,1,530571,end,pe
germany,2015,M,36,1,503981,end,pe
germany,2015,M,37,1,497251,end,pe
germany,2015,M,38,1,493218,end,pe
germany,2015,M,39,1,482259,end,pe
germany,2015,M,40,1,470864,end,pe
germany,2015,M,41,1,475238,end,pe
germany,2015,M,42,1,478608,end,pe
germany,2015,M,43,1,520434,end,pe
germany,2015,M,44,1,573664,end,pe
germany,2015,M,45,1,594848,end,pe
germany,2015,M,46,1,640979,end,pe
germany,2015,M,47,1,671085,end,pe
germany,2015,M,48,1,688363,end,pe
germany,2015,M,49,1,707270,end,pe
germany,2015,M,50,1,710458,end,pe
germany,2015,M,51,1,721941,end,pe
germany,2015,M,52,1,714227,end,pe
germany,2015,M,53,1,688648,end,pe
germany,2015,M,54,1,675553,end,pe
germany,2015,M,55,1,650555,end,pe
germany,2015,M,56,1,631174,end,pe
germany,2015,M,57,1,594323,end,pe
germany,2015,M,58,1,577953,end,pe
germany,2015,M,59,1,558486,end,pe
germany,2015,M,60,1,536080,end,pe
germany,2015,M,61,1,519384,end,pe
germany,2015,M,62,1,498035,end,pe
germany,2015,M,63,1,494051,end,pe
germany,2015,M,64,1,481708,end,pe
germany,2015,M,65,1,478436,end,pe
germany,2015,M,66,1,460601,end,pe
germany,2015,M,67,1,418628,end,pe
germany,2015,M,68,1,388193,end,pe
germany,2015,M,69,1,334464,end,pe
germany,2015,M,70,1,287518,end,pe
germany,2015,M,71,1,381396,end,pe
germany,2015,M,72,1,382470,end,pe
germany,2015,M,73,1,364626,end,pe
germany,2015,M,74,1,431361,end,pe
germany,2015,M,75,1,441132,end,pe
germany,2015,M,76,1,420883,end,pe
germany,2015,M,77,1,379043,end,pe
germany,2015,M,78,1,338294,end,pe
germany,2015,M,79,1,310317,end,pe
germany,2015,M,80,1,281699,end,pe
germany,2015,M,81,1,243568,end,pe
germany,2015,M,82,1,180373,end,pe
germany,2015,M,83,1,163714,end,pe
germany,2015,M,84,1,150123,end,pe
germany,2015,M,85,Inf,668202,end,pe
germany,2016,F,0,1,384735,end,pe
germany,2016,F,1,1,370820,end,pe
germany,2016,F,2,1,366361,end,pe
germany,2016,F,3,1,353479,end,pe
germany,2016,F,4,1,352463,end,pe
germany,2016,F,5,1,345166,end,pe
germany,2016,F,6,1,353199,end,pe
germany,2016,F,7,1,347094,end,pe
germany,2016,F,8,1,356978,end,pe
germany,2016,F,9,1,354300,end,pe
germany,2016,F,10,1,346854,end,pe
germany,2016,F,11,1,352305,end,pe
germany,2016,F,12,1,360196,end,pe
germany,2016,F,13,1,360084,end,pe
germany,2016,F,14,1,365234,end,pe
germany,2016,F,15,1,373495,end,pe
germany,2016,F,16,1,391999,end,pe
germany,2016,F,17,1,391987,end,pe
germany,2016,F,18,1,403949,end,pe
germany,2016,F,19,1,424041,end,pe
germany,2016,F,20,1,424854,end,pe
germany,2016,F,21,1,419395,end,pe
germany,2016,F,22,1,428110,end,pe
germany,2016,F,23,1,446961,end,pe
germany,2016,F,24,1,458781,end,pe
germany,2016,F,25,1,478296,end,pe
germany,2016,F,26,1,524395,end,pe
germany,2016,F,27,1,520945,end,pe
germany,2016,F,28,1,532729,end,pe
germany,2016,F,29,1,523286,end,pe
germany,2016,F,30,1,517944,end,pe
germany,2016,F,31,1,503341,end,pe
germany,2016,F,32,1,501801,end,pe
germany,2016,F,33,1,505012,end,pe
germany,2016,F,34,1,516797,end,pe
germany,2016,F,35,1,515876,end,pe
germany,2016,F,36,1,519009,end,pe
germany,2016,F,37,1,494747,end,pe
germany,2016,F,38,1,487725,end,pe
germany,2016,F,39,1,483075,end,pe
germany,2016,F,40,1,475288,end,pe
germany,2016,F,41,1,461879,end,pe
germany,2016,F,42,1,469802,end,pe
germany,2016,F,43,1,474234,end,pe
germany,2016,F,44,1,512426,end,pe
germany,2016,F,45,1,562689,end,pe
germany,2016,F,46,1,583694,end,pe
germany,2016,F,47,1,624889,end,pe
germany,2016,F,48,1,654117,end,pe
germany,2016,F,49,1,671780,end,pe
germany,2016,F,50,1,689115,end,pe
germany,2016,F,51,1,689985,end,pe
germany,2016,F,52,1,703375,end,pe
germany,2016,F,53,1,698174,end,pe
germany,2016,F,54,1,677406,end,pe
germany,2016,F,55,1,669440,end,pe
germany,2016,F,56,1,647001,end,pe
germany,2016,F,57,1,628398,end,pe
germany,2016,F,58,1,593393,end,pe
germany,2016,F,59,1,580147,end,pe
germany,2016,F,60,1,565179,end,pe
germany,2016,F,61,1,549761,end,pe
germany,2016,F,62,1,542480,end,pe
germany,2016,F,63,1,526042,end,pe
germany,2016,F,64,1,524361,end,pe
germany,2016,F,65,1,512258,end,pe
germany,2016,F,66,1,510567,end,pe
germany,2016,F,67,1,490517,end,pe
germany,2016,F,68,1,445053,end,pe
germany,2016,F,69,1,418298,end,pe
germany,2016,F,70,1,363537,end,pe
germany,2016,F,71,1,321149,end,pe
germany,2016,F,72,1,425271,end,pe
germany,2016,F,73,1,428679,end,pe
germany,2016,F,74,1,412587,end,pe
germany,2016,F,75,1,500246,end,pe
germany,2016,F,76,1,522375,end,pe
germany,2016,F,77,1,508305,end,pe
germany,2016,F,78,1,463957,end,pe
germany,2016,F,79,1,423994,end,pe
germany,2016,F,80,1,399061,end,pe
germany,2016,F,81,1,372326,end,pe
germany,2016,F,82,1,330744,end,pe
germany,2016,F,83,1,253704,end,pe
germany,2016,F,84,1,239595,end,pe
germany,2016,F,85,Inf,1549439,end,pe
germany,2016,M,0,1,403564,end,pe
germany,2016,M,1,1,391699,end,pe
germany,2016,M,2,1,386856,end,pe
germany,2016,M,3,1,373724,end,pe
germany,2016,M,4,1,372745,end,pe
germany,2016,M,5,1,364483,end,pe
germany,2016,M,6,1,372791,end,pe
germany,2016,M,7,1,367520,end,pe
germany,2016,M,8,1,376926,end,pe
germany,2016,M,9,1,375470,end,pe
germany,2016,M,10,1,368644,end,pe
germany,2016,M,11,1,372775,end,pe
germany,2016,M,12,1,381238,end,pe
germany,2016,M,13,1,381743,end,pe
germany,2016,M,14,1,389122,end,pe
germany,2016,M,15,1,401366,end,pe
germany,2016,M,16,1,425176,end,pe
germany,2016,M,17,1,437671,end,pe
germany,2016,M,18,1,448700,end,pe
germany,2016,M,19,1,474485,end,pe
germany,2016,M,20,1,472015,end,pe
germany,2016,M,21,1,464476,end,pe
germany,2016,M,22,1,472217,end,pe
germany,2016,M,23,1,488896,end,pe
germany,2016,M,24,1,498326,end,pe
germany,2016,M,25,1,517835,end,pe
germany,2016,M,26,1,569618,end,pe
germany,2016,M,27,1,560561,end,pe
germany,2016,M,28,1,576162,end,pe
germany,2016,M,29,1,562929,end,pe
germany,2016,M,30,1,550259,end,pe
germany,2016,M,31,1,532987,end,pe
germany,2016,M,32,1,528086,end,pe
germany,2016,M,33,1,527169,end,pe
germany,2016,M,34,1,537679,end,pe
germany,2016,M,35,1,529587,end,pe
germany,2016,M,36,1,531441,end,pe
germany,2016,M,37,1,504917,end,pe
germany,2016,M,38,1,497865,end,pe
germany,2016,M,39,1,493796,end,pe
germany,2016,M,40,1,482589,end,pe
germany,2016,M,41,1,471244,end,pe
germany,2016,M,42,1,475382,end,pe
germany,2016,M,43,1,478790,end,pe
germany,2016,M,44,1,520352,end,pe
germany,2016,M,45,1,573121,end,pe
germany,2016,M,46,1,594048,end,pe
germany,2016,M,47,1,639442,end,pe
germany,2016,M,48,1,669654,end,pe
germany,2016,M,49,1,686478,end,pe
germany,2016,M,50,1,704842,end,pe
germany,2016,M,51,1,707768,end,pe
germany,2016,M,52,1,718576,end,pe
germany,2016,M,53,1,710558,end,pe
germany,2016,M,54,1,684508,end,pe
germany,2016,M,55,1,670968,end,pe
germany,2016,M,56,1,646119,end,pe
germany,2016,M,57,1,626157,end,pe
germany,2016,M,58,1,589191,end,pe
germany,2016,M,59,1,572312,end,pe
germany,2016,M,60,1,552474,end,pe
germany,2016,M,61,1,530011,end,pe
germany,2016,M,62,1,513037,end,pe
germany,2016,M,63,1,491105,end,pe
germany,2016,M,64,1,486830,end,pe
germany,2016,M,65,1,473859,end,pe
germany,2016,M,66,1,470070,end,pe
germany,2016,M,67,1,452030,end,pe
germany,2016,M,68,1,410508,end,pe
germany,2016,M,69,1,380141,end,pe
germany,2016,M,70,1,326626,end,pe
germany,2016,M,71,1,280396,end,pe
germany,2016,M,72,1,371321,end,pe
germany,2016,M,73,1,371729,end,pe
germany,2016,M,74,1,353642,end,pe
germany,2016,M,75,1,417244,end,pe
germany,2016,M,76,1,425109,end,pe
germany,2016,M,77,1,404467,end,pe
germany,2016,M,78,1,362215,end,pe
germany,2016,M,79,1,321645,end,pe
germany,2016,M,80,1,293429,end,pe
germany,2016,M,81,1,264228,end,pe
germany,2016,M,82,1,226608,end,pe
germany,2016,M,83,1,166139,end,pe
germany,2016,M,84,1,149137,end,pe
germany,2016,M,85,Inf,697500,end,pe
germany,2017,F,0,1,382505,end,pe
germany,2017,F,1,1,388384,end,pe
germany,2017,F,2,1,374705,end,pe
germany,2017,F,3,1,370084,end,pe
germany,2017,F,4,1,356882,end,pe
germany,2017,F,5,1,355717,end,pe
germany,2017,F,6,1,347930,end,pe
germany,2017,F,7,1,356439,end,pe
germany,2017,F,8,1,350372,end,pe
germany,2017,F,9,1,360340,end,pe
germany,2017,F,10,1,357375,end,pe
germany,2017,F,11,1,349789,end,pe
germany,2017,F,12,1,355014,end,pe
germany,2017,F,13,1,362780,end,pe
germany,2017,F,14,1,362548,end,pe
germany,2017,F,15,1,367881,end,pe
germany,2017,F,16,1,376356,end,pe
germany,2017,F,17,1,394753,end,pe
germany,2017,F,18,1,397216,end,pe
germany,2017,F,19,1,413049,end,pe
germany,2017,F,20,1,434650,end,pe
germany,2017,F,21,1,434280,end,pe
germany,2017,F,22,1,427501,end,pe
germany,2017,F,23,1,437546,end,pe
germany,2017,F,24,1,455461,end,pe
germany,2017,F,25,1,466443,end,pe
germany,2017,F,26,1,485393,end,pe
germany,2017,F,27,1,530790,end,pe
germany,2017,F,28,1,527097,end,pe
germany,2017,F,29,1,538535,end,pe
germany,2017,F,30,1,528288,end,pe
germany,2017,F,31,1,522536,end,pe
germany,2017,F,32,1,507806,end,pe
germany,2017,F,33,1,505949,end,pe
germany,2017,F,34,1,508976,end,pe
germany,2017,F,35,1,520393,end,pe
germany,2017,F,36,1,519324,end,pe
germany,2017,F,37,1,522512,end,pe
germany,2017,F,38,1,497611,end,pe
germany,2017,F,39,1,490577,end,pe
germany,2017,F,40,1,485768,end,pe
germany,2017,F,41,1,478122,end,pe
germany,2017,F,42,1,464448,end,pe
germany,2017,F,43,1,472346,end,pe
germany,2017,F,44,1,476447,end,pe
germany,2017,F,45,1,514160,end,pe
germany,2017,F,46,1,564343,end,pe
germany,2017,F,47,1,584985,end,pe
germany,2017,F,48,1,625809,end,pe
germany,2017,F,49,1,654763,end,pe
germany,2017,F,50,1,672112,end,pe
germany,2017,F,51,1,689020,end,pe
germany,2017,F,52,1,689495,end,pe
germany,2017,F,53,1,702531,end,pe
germany,2017,F,54,1,696898,end,pe
germany,2017,F,55,1,675841,end,pe
germany,2017,F,56,1,667542,end,pe
germany,2017,F,57,1,644986,end,pe
germany,2017,F,58,1,625938,end,pe
germany,2017,F,59,1,590915,end,pe
germany,2017,F,60,1,577318,end,pe
germany,2017,F,61,1,561979,end,pe
germany,2017,F,62,1,546495,end,pe
germany,2017,F,63,1,538981,end,pe
germany,2017,F,64,1,522290,end,pe
germany,2017,F,65,1,520296,end,pe
germany,2017,F,66,1,507989,end,pe
germany,2017,F,67,1,505726,end,pe
germany,2017,F,68,1,485519,end,pe
germany,2017,F,69,1,440013,end,pe
germany,2017,F,70,1,413143,end,pe
germany,2017,F,71,1,358370,end,pe
germany,2017,F,72,1,316369,end,pe
germany,2017,F,73,1,418242,end,pe
germany,2017,F,74,1,421293,end,pe
germany,2017,F,75,1,404830,end,pe
germany,2017,F,76,1,490065,end,pe
germany,2017,F,77,1,510363,end,pe
germany,2017,F,78,1,495420,end,pe
germany,2017,F,79,1,450310,end,pe
germany,2017,F,80,1,409364,end,pe
germany,2017,F,81,1,383119,end,pe
germany,2017,F,82,1,355053,end,pe
germany,2017,F,83,1,312984,end,pe
germany,2017,F,84,1,238023,end,pe
germany,2017,F,85,Inf,1546976,end,pe
germany,2017,M,0,1,402569,end,pe
germany,2017,M,1,1,407765,end,pe
germany,2017,M,2,1,395923,end,pe
germany,2017,M,3,1,390784,end,pe
germany,2017,M,4,1,377177,end,pe
germany,2017,M,5,1,376371,end,pe
germany,2017,M,6,1,367598,end,pe
germany,2017,M,7,1,376147,end,pe
germany,2017,M,8,1,370796,end,pe
germany,2017,M,9,1,380506,end,pe
germany,2017,M,10,1,378707,end,pe
germany,2017,M,11,1,371956,end,pe
germany,2017,M,12,1,375806,end,pe
germany,2017,M,13,1,384110,end,pe
germany,2017,M,14,1,384680,end,pe
germany,2017,M,15,1,392357,end,pe
germany,2017,M,16,1,405608,end,pe
germany,2017,M,17,1,429432,end,pe
germany,2017,M,18,1,444730,end,pe
germany,2017,M,19,1,459185,end,pe
germany,2017,M,20,1,483514,end,pe
germany,2017,M,21,1,479705,end,pe
germany,2017,M,22,1,472326,end,pe
germany,2017,M,23,1,480760,end,pe
germany,2017,M,24,1,496771,end,pe
germany,2017,M,25,1,505167,end,pe
germany,2017,M,26,1,524279,end,pe
germany,2017,M,27,1,574870,end,pe
germany,2017,M,28,1,565458,end,pe
germany,2017,M,29,1,580048,end,pe
germany,2017,M,30,1,566445,end,pe
germany,2017,M,31,1,553350,end,pe
germany,2017,M,32,1,535742,end,pe
germany,2017,M,33,1,530930,end,pe
germany,2017,M,34,1,530230,end,pe
germany,2017,M,35,1,539828,end,pe
germany,2017,M,36,1,531888,end,pe
germany,2017,M,37,1,533983,end,pe
germany,2017,M,38,1,507117,end,pe
germany,2017,M,39,1,499977,end,pe
germany,2017,M,40,1,495718,end,pe
germany,2017,M,41,1,484721,end,pe
germany,2017,M,42,1,473070,end,pe
germany,2017,M,43,1,477311,end,pe
germany,2017,M,44,1,480406,end,pe
germany,2017,M,45,1,521427,end,pe
germany,2017,M,46,1,573950,end,pe
germany,2017,M,47,1,594683,end,pe
germany,2017,M,48,1,639853,end,pe
germany,2017,M,49,1,669314,end,pe
germany,2017,M,50,1,685715,end,pe
germany,2017,M,51,1,703280,end,pe
germany,2017,M,52,1,705583,end,pe
germany,2017,M,53,1,715918,end,pe
germany,2017,M,54,1,707493,end,pe
germany,2017,M,55,1,681241,end,pe
germany,2017,M,56,1,667103,end,pe
germany,2017,M,57,1,642005,end,pe
germany,2017,M,58,1,621641,end,pe
germany,2017,M,59,1,584304,end,pe
germany,2017,M,60,1,566996,end,pe
germany,2017,M,61,1,546690,end,pe
germany,2017,M,62,1,523842,end,pe
germany,2017,M,63,1,506353,end,pe
germany,2017,M,64,1,484109,end,pe
germany,2017,M,65,1,479386,end,pe
germany,2017,M,66,1,465700,end,pe
germany,2017,M,67,1,461795,end,pe
germany,2017,M,68,1,443368,end,pe
germany,2017,M,69,1,401902,end,pe
germany,2017,M,70,1,371672,end,pe
germany,2017,M,71,1,318537,end,pe
germany,2017,M,72,1,272933,end,pe
germany,2017,M,73,1,360766,end,pe
germany,2017,M,74,1,360584,end,pe
germany,2017,M,75,1,342076,end,pe
germany,2017,M,76,1,402378,end,pe
germany,2017,M,77,1,408245,end,pe
germany,2017,M,78,1,387037,end,pe
germany,2017,M,79,1,344699,end,pe
germany,2017,M,80,1,304436,end,pe
germany,2017,M,81,1,275597,end,pe
germany,2017,M,82,1,245984,end,pe
germany,2017,M,83,1,208971,end,pe
germany,2017,M,84,1,151681,end,pe
germany,2017,M,85,Inf,718497,end,pe
germany,2018,F,0,1,381896,end,pe
germany,2018,F,1,1,388013,end,pe
germany,2018,F,2,1,391673,end,pe
germany,2018,F,3,1,377820,end,pe
germany,2018,F,4,1,372898,end,pe
germany,2018,F,5,1,359630,end,pe
germany,2018,F,6,1,357868,end,pe
germany,2018,F,7,1,350421,end,pe
germany,2018,F,8,1,359122,end,pe
